City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Coruche,PT,2022-02-02 23:02:46,38.9595,-8.5252,56.44,66,100,3.13
279,Talnakh,RU,2022-02-02 23:02:47,69.4865,88.3972,-7.55,99,93,6.22
280,Kamphaeng Phet,TH,2022-02-02 23:02:47,16.25,99.5,71.76,53,33,3.22
281,Moncton,CA,2022-02-02 23:00:14,46.1159,-64.8019,34.59,89,99,11.03
282,Airai,TL,2022-02-02 23:02:48,-8.9266,125.4092,62.89,85,100,2.77
283,Vostochnyy,RU,2022-02-02 23:02:49,55.8167,37.8667,23.18,99,100,3.58
284,Sundarnagar,IN,2022-02-02 23:02:49,31.5333,76.8833,48.81,78,97,4.79
285,Cleveland,US,2022-02-02 22:58:47,41.4995,-81.6954,41.02,92,100,12.66
286,Wilmington,US,2022-02-02 23:01:56,34.2257,-77.9447,55.9,79,100,4.61
287,Portland,US,2022-02-02 22:58:51,45.5234,-122.6762,46.62,92,100,1.01
288,Tevriz,RU,2022-02-02 23:01:47,57.509,72.4042,21.13,94,100,7.58
289,Yangjiang,CN,2022-02-02 23:02:52,21.85,111.9667,53.94,89,100,8.63
290,Pisco,PE,2022-02-02 22:57:59,-13.7,-76.2167,77.05,57,0,20.71
291,Nyurba,RU,2022-02-02 23:02:54,63.2842,118.3319,-34.6,100,85,2.71
292,Dryden,CA,2022-02-02 23:02:54,49.7833,-92.7503,-9.11,64,40,9.22
293,Aykhal,RU,2022-02-02 23:02:55,66.0,111.5,-21.01,100,5,3.38
294,Evensk,RU,2022-02-02 23:02:56,61.95,159.2333,22.35,38,100,28.07
295,Walvis Bay,NA,2022-02-02 23:02:57,-22.9575,14.5053,68.09,75,3,8.93
296,Mirnyy,RU,2022-02-02 23:02:58,62.5353,113.9611,-32.44,100,7,3.87
297,Platteville,US,2022-02-02 22:58:21,42.7342,-90.4785,16.36,62,40,10.36
298,Liverpool,GB,2022-02-02 23:00:22,53.4106,-2.9779,49.68,88,75,1.01
299,Maceio,BR,2022-02-02 23:03:00,-9.6658,-35.7353,80.04,83,0,4.61
300,Grand Gaube,MU,2022-02-02 23:03:02,-20.0064,57.6608,80.38,82,100,18.01
301,Bulgan,MN,2022-02-02 22:59:19,48.8125,103.5347,-6.25,86,8,4.52
302,Tingi,TZ,2022-02-02 23:03:03,-11.3,35.0333,63.77,95,60,3.31
303,Camacha,PT,2022-02-02 23:03:04,33.0833,-16.3333,62.53,94,40,10.36
304,Polyarnyy,RU,2022-02-02 23:03:05,69.1989,33.4478,1.87,94,100,3.8
305,Katsuura,JP,2022-02-02 23:03:05,35.1333,140.3,42.19,51,44,8.3
306,Igrim,RU,2022-02-02 23:03:06,63.1906,64.4162,8.58,97,100,3.91
307,Sinop,TR,2022-02-02 23:03:07,41.7711,34.8709,38.86,84,100,13.6
308,Fare,PF,2022-02-02 23:03:08,-16.7,-151.0167,81.14,75,13,17.76
309,Lagos,NG,2022-02-02 23:03:07,6.5833,3.75,74.62,86,16,3.22
310,Mangrol,IN,2022-02-02 23:03:09,21.1167,70.1167,71.51,81,18,12.93
311,Sembakung,ID,2022-02-02 23:03:09,3.8167,117.25,75.13,98,100,1.01
312,Yurga,RU,2022-02-02 23:03:10,55.7231,84.8861,10.4,97,100,4.5
313,Khor,RU,2022-02-02 23:03:11,47.8861,134.9464,-15.77,100,87,4.5
314,Taree,AU,2022-02-02 23:03:12,-31.9,152.4667,71.11,100,100,9.22
315,Jalu,LY,2022-02-02 23:03:13,29.0331,21.5482,52.39,59,45,16.71
316,Suluq,LY,2022-02-02 23:03:14,31.6682,20.2521,51.4,64,63,14.41
317,Aripuana,BR,2022-02-02 23:03:15,-9.1667,-60.6333,73.92,96,93,0.92
318,Barrow,US,2022-02-02 23:00:47,71.2906,-156.7887,-20.18,69,0,4.61
319,Dasoguz,TM,2022-02-02 23:03:17,41.8363,59.9666,31.66,78,0,9.06
320,Lodja,CD,2022-02-02 23:03:19,-3.4833,23.4333,68.86,99,100,1.12
321,Palana,RU,2022-02-02 23:04:20,59.1167,159.9667,11.61,87,100,13.09
322,Velsk,RU,2022-02-02 23:04:20,61.0701,42.0983,9.64,99,97,3.33
323,Aksarka,RU,2022-02-02 23:04:21,66.5606,67.7975,4.51,97,100,4.23
324,La Ronge,CA,2022-02-02 23:00:13,55.1001,-105.2842,-9.62,89,6,4.68
325,Souillac,MU,2022-02-02 23:04:22,-20.5167,57.5167,80.37,89,100,28.68
326,Lata,PT,2022-02-02 23:04:25,40.1629,-8.3327,49.06,73,96,2.35
327,Coihaique,CL,2022-02-02 23:04:11,-45.5752,-72.0662,64.35,55,75,9.22
328,Bakchar,RU,2022-02-02 23:04:26,57.0186,82.0711,2.64,100,97,4.9
329,Kieta,PG,2022-02-02 23:04:27,-6.2167,155.6333,84.04,72,100,10.4
330,Anadyr,RU,2022-02-02 23:04:28,64.75,177.4833,9.1,71,0,35.79
331,Tsilna,RU,2022-02-02 23:04:28,54.5953,48.1414,28.58,98,100,2.17
332,Leshukonskoye,RU,2022-02-02 23:04:29,64.8989,45.7622,8.2,98,97,2.44
333,Agadez,NE,2022-02-02 23:04:29,19.75,10.25,55.2,22,0,13.85
334,Atikokan,CA,2022-02-02 23:04:30,48.7555,-91.6216,-6.93,87,100,8.66
335,Alexander City,US,2022-02-02 23:01:22,32.944,-85.9539,60.42,88,100,0.0
336,Lejanias,CO,2022-02-02 23:04:31,3.5251,-74.0216,81.0,43,95,3.02
337,Port Hardy,CA,2022-02-02 23:00:13,50.6996,-127.4199,37.76,98,100,14.41
338,Bambanglipuro,ID,2022-02-02 23:04:33,-7.95,110.2833,59.61,83,100,3.67
339,Sorland,NO,2022-02-02 23:04:36,67.667,12.6934,28.53,59,100,15.55
340,Istanbul,TR,2022-02-02 23:04:36,41.0351,28.9833,47.07,93,75,17.27
341,Iqaluit,CA,2022-02-02 23:04:37,63.7506,-68.5145,2.12,97,100,7.56
342,Yaring,TH,2022-02-02 23:04:37,6.8662,101.3689,76.57,87,40,10.27
343,Mecca,SA,2022-02-02 23:00:09,21.4267,39.8261,69.33,71,0,2.46
344,Buchanan,LR,2022-02-02 23:04:39,5.8808,-10.0467,79.54,82,25,7.56
345,Saint George,US,2022-02-02 23:00:15,37.1041,-113.5841,43.63,19,1,5.99
346,Ambulu,ID,2022-02-02 23:04:40,-8.345,113.6058,75.72,90,13,3.6
347,San Agustin,MX,2022-02-02 23:04:40,20.5333,-103.4667,79.92,22,0,13.8
348,Debre Tabor,ET,2022-02-02 23:04:42,11.85,38.0167,55.08,71,92,1.01
349,Pitimbu,BR,2022-02-02 23:04:42,-7.4706,-34.8086,82.99,71,39,12.93
350,Novyy Urengoy,RU,2022-02-02 23:04:43,66.0833,76.6333,-13.36,99,89,10.85
351,Turukhansk,RU,2022-02-02 23:04:45,65.8167,87.9833,-0.69,97,99,6.08
352,Muromtsevo,RU,2022-02-02 23:04:45,56.3724,75.2418,12.7,91,100,8.21
353,Fourmies,FR,2022-02-02 23:04:46,50.0153,4.0478,45.61,98,100,5.95
354,Samarai,PG,2022-02-02 23:04:47,-10.6167,150.6667,81.59,75,98,6.58
355,Mar Del Plata,AR,2022-02-02 23:04:47,-38.0023,-57.5575,78.1,72,94,4.7
356,Darnah,LY,2022-02-02 23:04:48,32.767,22.6367,50.94,73,33,15.5
357,Elizabeth City,US,2022-02-02 23:04:49,36.2946,-76.2511,49.01,88,100,9.22
358,Bilibino,RU,2022-02-02 23:04:51,68.0546,166.4372,-6.84,63,49,4.9
359,Kupang,ID,2022-02-02 23:04:53,-10.1667,123.5833,79.12,83,99,9.08
360,Wattegama,LK,2022-02-02 23:04:53,6.7989,81.4808,66.76,92,47,3.98
361,Aklavik,CA,2022-02-02 23:04:54,68.2191,-135.0107,-22.16,97,100,2.59
362,Avera,US,2022-02-02 23:02:54,33.194,-82.5271,65.71,77,93,5.79
363,Kaliganj,BD,2022-02-02 23:04:56,23.4095,89.1402,61.34,70,3,3.38
364,Hammerfest,NO,2022-02-02 23:04:57,70.6634,23.6821,16.25,79,0,3.44
365,Ixtapa,MX,2022-02-02 23:04:57,20.7,-105.2,76.23,57,0,10.36
366,San Matias,BO,2022-02-02 23:04:58,-16.3667,-58.4,77.27,89,65,6.44
367,Osinki,RU,2022-02-02 23:04:58,52.8432,49.5132,30.92,96,100,18.57
368,Grindavik,IS,2022-02-02 23:03:58,63.8424,-22.4338,25.27,86,40,6.91
369,Gusinoye Ozero,RU,2022-02-02 23:05:59,51.1144,106.2614,-9.47,97,79,3.0
370,Padang,ID,2022-02-02 23:01:28,-0.9492,100.3543,76.78,86,68,3.58
371,Baykit,RU,2022-02-02 23:06:01,61.67,96.37,1.54,99,100,2.06
372,Myrtle Beach,US,2022-02-02 23:05:03,33.6891,-78.8867,57.97,82,20,6.91
373,Rassvet,RU,2022-02-02 23:06:03,46.8333,40.75,42.91,96,100,2.24
374,Dalbandin,PK,2022-02-02 23:06:03,28.8947,64.4101,46.72,34,0,4.74
375,Fort Saint James,CA,2022-02-02 23:06:04,54.4333,-124.25,8.62,94,100,2.51
376,Benoy,TD,2022-02-02 23:06:05,8.9833,16.3199,72.95,18,3,6.98
377,Gigmoto,PH,2022-02-02 23:06:05,13.7796,124.39,77.4,88,100,11.86
378,Rawson,AR,2022-02-02 23:06:06,-43.3002,-65.1023,71.94,43,100,13.15
379,Tres Arroyos,AR,2022-02-02 23:06:07,-38.3739,-60.2798,82.35,43,100,14.43
380,Teya,RU,2022-02-02 23:06:07,60.3778,92.6267,13.55,94,100,5.26
381,Mandera,KE,2022-02-02 23:06:08,3.9366,41.867,83.32,34,96,7.02
382,Vardo,NO,2022-02-02 23:06:11,70.3705,31.1107,21.4,60,100,18.9
383,Ambon,ID,2022-02-02 23:06:11,-3.6954,128.1814,77.14,88,20,4.61
384,Cururupu,BR,2022-02-02 23:06:12,-1.8283,-44.8683,74.61,94,99,3.78
385,Deniliquin,AU,2022-02-02 23:06:12,-35.5333,144.9667,64.0,46,0,17.87
386,Meadow Lake,US,2022-02-02 23:06:13,34.8014,-106.5436,29.61,87,100,12.77
387,Oistins,BB,2022-02-02 23:06:13,13.0667,-59.5333,78.89,73,20,14.97
388,Ambunti,PG,2022-02-02 23:06:15,-4.2365,142.8448,76.33,85,100,1.25
389,Palafrugell,ES,2022-02-02 23:06:15,41.9174,3.1631,50.43,80,6,4.14
390,Panaba,MX,2022-02-02 23:06:16,21.2833,-88.2667,83.5,56,49,13.78
391,Sola,VU,2022-02-02 23:06:16,-13.8833,167.55,80.98,78,98,6.49
392,Olinda,BR,2022-02-02 23:03:12,-8.0089,-34.8553,81.27,71,44,12.35
393,Dudinka,RU,2022-02-02 23:06:20,69.4058,86.1778,-10.86,100,97,4.88
394,Pangody,RU,2022-02-02 23:06:20,65.85,74.4859,-2.07,95,97,14.67
395,Mogadishu,SO,2022-02-02 23:06:21,2.0371,45.3438,77.54,87,69,19.77
396,Plouzane,FR,2022-02-02 23:06:21,48.3833,-4.6167,44.92,100,100,10.36
397,Pineville,US,2022-02-02 23:04:07,31.3224,-92.4343,71.87,64,0,6.91
398,Alexandria,EG,2022-02-02 23:01:49,31.2156,29.9553,55.53,49,100,9.15
399,Yuanping,CN,2022-02-02 23:06:24,38.7153,112.7575,19.67,27,0,2.82
400,Bathsheba,BB,2022-02-02 23:06:24,13.2167,-59.5167,79.41,73,20,14.97
401,Senador Jose Porfirio,BR,2022-02-02 23:06:25,-2.5908,-51.9542,78.17,77,86,4.0
402,Ponta Delgada,PT,2022-02-02 23:06:27,37.7333,-25.6667,58.5,77,20,5.75
403,Tezu,IN,2022-02-02 23:01:54,27.9167,96.1667,53.94,62,87,4.12
404,Jaisalmer,IN,2022-02-02 23:06:28,26.9147,70.9181,60.85,31,0,13.6
405,Alofi,NU,2022-02-02 23:06:28,-19.0595,-169.9187,76.89,88,75,10.36
406,Coahuayana,MX,2022-02-02 23:06:29,18.7333,-103.6833,85.48,42,0,6.49
407,Sembabule,UG,2022-02-02 23:06:29,-0.0772,31.4567,66.6,79,79,3.18
408,Vaitape,PF,2022-02-02 23:06:30,-16.5167,-151.75,81.16,72,17,19.44
409,Carrollton,US,2022-02-02 23:05:20,32.9537,-96.8903,37.83,85,100,1.01
410,Ekpoma,NG,2022-02-02 23:06:31,6.7421,6.139,69.6,64,28,4.92
411,Warri,NG,2022-02-02 23:06:31,5.5167,5.75,77.67,77,5,3.11
412,Omsukchan,RU,2022-02-02 23:06:32,62.5333,155.8,-12.73,99,100,5.64
413,Khorixas,NA,2022-02-02 23:06:33,-20.3667,14.9667,65.89,60,58,10.36
414,Thinadhoo,MV,2022-02-02 23:04:44,0.5333,72.9333,82.2,71,8,6.51
415,Warrnambool,AU,2022-02-02 23:06:34,-38.3833,142.4833,60.82,66,99,14.74
416,Umm Lajj,SA,2022-02-02 23:07:35,25.0213,37.2685,68.97,48,0,6.69
417,Huambo,AO,2022-02-02 23:07:37,-12.7761,15.7392,63.79,74,92,3.0
418,Ayan,RU,2022-02-02 23:07:38,56.45,138.1667,-3.53,69,100,15.99
419,Mildura,AU,2022-02-02 23:07:01,-34.2,142.15,64.08,59,0,20.04
420,Svetlyy,RU,2022-02-02 23:07:40,54.675,20.1347,31.96,73,100,12.12
421,Bahia Honda,CU,2022-02-02 23:07:42,22.9036,-83.1592,76.23,70,19,9.04
422,Botucatu,BR,2022-02-02 23:07:43,-22.8858,-48.445,65.62,97,93,1.77
423,Trairi,BR,2022-02-02 23:07:43,-3.2778,-39.2689,78.8,80,17,8.37
424,Petropavlovsk-Kamchatskiy,RU,2022-02-02 23:05:16,53.0452,158.6483,25.39,80,75,4.47
425,Borazjan,IR,2022-02-02 23:07:16,29.2666,51.2159,57.88,56,0,1.86
426,Ampanihy,MG,2022-02-02 23:07:45,-24.7,44.75,71.1,73,0,9.82
427,Gat,IL,2022-02-02 23:05:02,31.61,34.7642,59.4,54,98,2.57
428,Chapais,CA,2022-02-02 23:07:45,49.7834,-74.8492,11.98,90,100,7.72
429,Kyra,RU,2022-02-02 23:07:46,49.5776,111.9753,-13.43,93,11,5.44
430,High Level,CA,2022-02-02 23:07:46,58.5169,-117.136,-10.55,96,97,2.51
431,Kankakee,US,2022-02-02 23:07:47,41.15,-87.8667,26.67,94,100,16.11
432,Mancio Lima,BR,2022-02-02 23:07:47,-7.6142,-72.8958,79.54,75,100,3.4
433,Wewak,PG,2022-02-02 23:07:48,-3.5534,143.6268,78.93,83,100,5.61
434,Sibolga,ID,2022-02-02 23:07:49,1.7427,98.7792,75.88,81,85,2.93
435,Oktyabrskoye,RU,2022-02-02 23:07:51,43.0645,44.7417,26.74,100,83,2.24
436,Pingliang,CN,2022-02-02 23:07:52,35.5392,106.6861,15.8,92,70,2.62
437,Svetlaya,RU,2022-02-02 23:07:52,46.5389,138.3297,5.97,74,14,9.35
438,Aksu,CN,2022-02-02 23:07:53,41.1231,80.2644,22.12,55,93,1.66
439,Colesberg,ZA,2022-02-02 23:07:56,-30.72,25.0972,69.73,74,46,14.72
440,Mayo,US,2022-02-02 23:07:56,38.8876,-76.5119,48.07,79,0,1.01
441,Verkhoyansk,RU,2022-02-02 23:07:57,67.5447,133.385,-34.73,100,72,1.66
442,Gobabis,NA,2022-02-02 23:07:58,-22.45,18.9667,65.79,81,79,4.61
443,Portlethen,GB,2022-02-02 23:07:58,57.0547,-2.1307,50.77,81,100,1.99
444,Cooma,AU,2022-02-02 23:07:59,-36.2333,149.1333,53.37,71,100,13.8
445,Ust-Ishim,RU,2022-02-02 23:08:01,57.6935,71.1665,21.69,94,100,8.25
446,Bereda,ES,2022-02-02 23:08:03,43.2686,-7.5406,48.42,96,95,1.9
447,Pangnirtung,CA,2022-02-02 23:08:04,66.1451,-65.7125,4.48,83,100,7.43
448,San Quintin,MX,2022-02-02 23:08:05,30.4833,-115.95,61.27,57,0,11.27
449,Saquisili,EC,2022-02-02 23:08:08,-0.8333,-78.6667,55.63,62,20,18.41
450,Dalvik,IS,2022-02-02 23:08:08,65.9702,-18.5286,20.73,91,97,4.52
451,Ilulissat,GL,2022-02-02 23:07:18,69.2167,-51.1,-0.38,50,88,25.32
452,Ahuimanu,US,2022-02-02 23:08:10,21.4447,-157.8378,82.11,63,40,3.0
453,Yenagoa,NG,2022-02-02 23:08:10,4.9247,6.2642,79.5,74,7,5.68
454,Los Llanos De Aridane,ES,2022-02-02 23:08:12,28.6585,-17.9182,67.12,60,75,7.0
455,Beringovskiy,RU,2022-02-02 23:08:15,63.05,179.3167,4.39,78,83,20.24
456,Garissa,KE,2022-02-02 23:08:16,-0.4536,39.6401,79.5,70,100,9.35
457,Ayagoz,KZ,2022-02-02 23:08:16,47.9714,80.4392,0.09,83,100,9.13
458,Kresttsy,RU,2022-02-02 23:08:17,58.2452,32.5165,18.91,98,100,1.83
459,Barahona,DO,2022-02-02 23:08:17,18.2085,-71.1008,76.42,76,2,7.83
460,Perth,AU,2022-02-02 23:03:42,-31.9333,115.8333,78.1,36,0,18.41
461,Nador,MA,2022-02-02 23:07:28,35.174,-2.9287,53.85,62,0,4.61
462,Half Moon Bay,US,2022-02-02 23:04:55,37.4636,-122.4286,65.19,31,0,3.0
463,Itarema,BR,2022-02-02 23:08:21,-2.9248,-39.9167,79.57,79,52,10.87
464,Berlevag,NO,2022-02-02 23:09:22,70.8578,29.0864,26.85,64,100,11.88
465,Japura,ID,2022-02-02 23:09:22,-0.3167,102.35,71.78,97,95,1.05
466,Guerrero Negro,MX,2022-02-02 23:09:23,27.9769,-114.0611,64.6,44,2,13.82
467,Huarmey,PE,2022-02-02 23:09:23,-10.0681,-78.1522,73.87,74,63,11.9
468,Nishihara,JP,2022-02-02 23:09:24,26.1842,127.7558,69.08,88,75,18.41
469,Shu,KZ,2022-02-02 23:09:24,43.5983,73.7614,31.91,70,100,6.2
470,Bowen,AU,2022-02-02 23:09:25,-20.0167,148.2333,83.5,73,100,2.93
471,Katobu,ID,2022-02-02 23:04:48,-4.9408,122.5276,77.05,86,100,1.95
472,Bara,NG,2022-02-02 23:09:26,10.3744,10.7288,67.71,15,6,9.33
473,Taitung,TW,2022-02-02 23:06:24,22.7583,121.1444,66.47,88,75,3.44
474,Quang Ngai,VN,2022-02-02 23:07:32,15.1167,108.8,70.52,91,100,5.73
475,Matagalpa,NI,2022-02-02 23:09:26,12.9256,-85.9175,79.61,64,20,4.61
476,Namibe,AO,2022-02-02 23:09:28,-15.1961,12.1522,72.5,71,84,10.76
477,Shakawe,BW,2022-02-02 23:09:28,-18.3667,21.85,68.13,90,92,3.83
478,Rudnogorsk,RU,2022-02-02 23:09:29,57.2639,103.7519,-17.25,100,99,1.39
479,Sorong,ID,2022-02-02 23:09:29,-0.8833,131.25,77.85,86,100,5.01
480,Lompoc,US,2022-02-02 23:06:13,34.6391,-120.4579,66.78,18,0,16.11
481,Egvekinot,RU,2022-02-02 23:05:09,66.3167,-179.1667,-7.67,78,6,19.44
482,San Carlos,VE,2022-02-02 23:09:30,9.6612,-68.5827,85.3,45,69,0.72
483,Kwinana,AU,2022-02-02 23:09:31,-32.25,115.7667,78.24,40,73,17.02
484,Neuquen,AR,2022-02-02 23:09:32,-38.9516,-68.0591,85.89,32,40,5.75
485,North Platte,US,2022-02-02 23:09:33,41.1239,-100.7654,13.89,32,100,8.99
486,Carutapera,BR,2022-02-02 23:09:34,-1.195,-46.02,75.92,91,100,7.72
487,Mwanza,TZ,2022-02-02 23:09:34,-2.5167,32.9,66.47,82,90,3.4
488,Tilichiki,RU,2022-02-02 23:09:35,60.4667,166.1,2.55,82,100,10.56
489,Koutsouras,GR,2022-02-02 23:09:35,35.0339,25.9469,56.1,68,99,22.77
490,Lastoursville,GA,2022-02-02 23:09:36,-0.8143,12.7287,74.1,94,98,2.8
491,Oblivskaya,RU,2022-02-02 23:09:38,48.5362,42.5014,37.31,96,100,16.17
492,Bardiyah,LY,2022-02-02 23:09:38,31.7561,25.0865,52.88,71,100,13.49
493,Riberalta,BO,2022-02-02 23:09:39,-10.9833,-66.1,84.4,79,75,0.0
494,Kendari,ID,2022-02-02 23:09:39,-3.945,122.4989,76.19,91,100,2.3
495,Pop,UZ,2022-02-02 23:09:40,40.8736,71.1089,34.29,43,85,3.76
496,Hay River,CA,2022-02-02 23:07:28,60.8156,-115.7999,-10.93,98,35,3.62
497,Chaiyaphum,TH,2022-02-02 23:09:41,15.75,102.0,78.06,67,16,5.64
498,Repalle,IN,2022-02-02 23:09:42,16.0167,80.85,67.95,81,41,4.76
499,Tomatlan,MX,2022-02-02 23:09:42,19.9333,-105.25,81.0,37,0,9.71
500,Pitea,SE,2022-02-02 23:09:42,65.3172,21.4794,10.09,96,95,5.46
501,Balykshi,KZ,2022-02-02 23:09:43,47.0667,51.8667,30.2,100,100,6.71
502,Matagami,CA,2022-02-02 23:09:43,49.7502,-77.6328,1.96,94,100,6.91
503,Vanavara,RU,2022-02-02 23:09:44,60.34,102.2797,-8.34,100,95,3.24
504,Slave Lake,CA,2022-02-02 23:09:45,55.2834,-114.769,-0.92,81,100,10.0
505,Turtas,RU,2022-02-02 23:09:45,58.9417,69.1325,23.16,91,100,9.64
506,Ewa Beach,US,2022-02-02 23:07:10,21.3156,-158.0072,82.35,56,0,8.99
507,Kingaroy,AU,2022-02-02 23:10:46,-26.5333,151.8333,75.24,83,100,14.97
508,Lima,PE,2022-02-02 23:08:11,-12.0432,-77.0282,75.13,68,0,14.97
509,Kutum,SD,2022-02-02 23:10:47,14.2,24.6667,65.14,22,39,9.91
510,Mpika,ZM,2022-02-02 23:08:33,-11.8343,31.4529,61.34,97,71,2.42
511,Lichinga,MZ,2022-02-02 23:10:47,-13.3128,35.2406,61.47,97,8,5.01
512,Tiznit,MA,2022-02-02 23:10:49,29.5833,-9.5,66.69,25,66,7.54
513,Williston,US,2022-02-02 23:10:50,48.147,-103.618,3.92,89,70,3.02
514,Zaraza,VE,2022-02-02 23:10:50,9.3503,-65.3245,80.35,60,94,10.83
515,Saldanha,ZA,2022-02-02 23:10:51,-33.0117,17.9442,64.44,88,63,7.94
516,Fort Nelson,CA,2022-02-02 23:10:52,58.8053,-122.7002,-1.82,90,100,7.23
517,Barra Da Estiva,BR,2022-02-02 23:10:52,-13.6261,-41.3269,72.21,64,48,1.39
518,Nkhotakota,MW,2022-02-02 23:10:53,-12.9274,34.2961,74.07,79,18,4.32
519,May Pen,JM,2022-02-02 23:10:54,17.9645,-77.2451,81.61,80,6,5.12
520,Askiz,RU,2022-02-02 23:10:54,53.1319,90.5264,-5.46,97,68,2.95
521,Takoradi,GH,2022-02-02 23:08:16,4.8845,-1.7554,80.02,81,1,9.28
522,Upata,VE,2022-02-02 23:10:55,8.0086,-62.3989,80.19,63,60,6.31
523,Kalabo,ZM,2022-02-02 23:10:55,-14.97,22.6814,71.02,76,100,1.99
524,Lethem,GY,2022-02-02 23:10:56,3.3803,-59.7968,84.96,50,49,12.53
525,Gorgan,IR,2022-02-02 23:10:56,36.8387,54.4348,52.34,36,0,5.82
526,Elk City,US,2022-02-02 23:09:22,35.412,-99.4043,18.28,73,100,23.02
527,Pacific Grove,US,2022-02-02 23:06:43,36.6177,-121.9166,65.88,24,0,1.99
528,Ahipara,NZ,2022-02-02 23:10:58,-35.1667,173.1667,75.31,68,100,13.33
529,De Aar,ZA,2022-02-02 23:10:58,-30.6497,24.0123,68.99,83,78,10.71
530,Saky,UA,2022-02-02 23:11:00,45.1356,33.6031,43.83,97,100,6.22
531,Ponta Do Sol,PT,2022-02-02 23:11:00,32.6667,-17.1,66.7,74,100,6.08
532,Saint-Pierre,RE,2022-02-02 23:11:00,-21.3393,55.4781,80.28,83,75,34.52
533,Pontes E Lacerda,BR,2022-02-02 23:06:41,-15.2261,-59.3353,75.25,93,79,3.31
534,Canon City,US,2022-02-02 23:11:02,38.441,-105.2424,18.18,84,100,8.01
535,Conde,BR,2022-02-02 23:10:39,-7.2597,-34.9075,81.86,78,20,9.22
536,Angoram,PG,2022-02-02 23:11:03,-4.0625,144.0661,77.81,85,100,2.68
537,Tecoanapa,MX,2022-02-02 23:11:03,16.5167,-98.75,81.1,58,0,8.99
538,Hosangadi,IN,2022-02-02 23:11:04,13.7,74.95,66.51,89,0,3.44
539,Cabatuan,PH,2022-02-02 23:11:05,10.8794,122.486,75.02,90,98,10.85
540,Nelson Bay,AU,2022-02-02 23:06:57,-32.7167,152.15,67.1,92,100,3.0
541,Lasa,IT,2022-02-02 23:11:05,46.6166,10.7002,39.94,94,72,8.34
542,Middelkerke,BE,2022-02-02 23:11:06,51.1558,2.8418,48.02,93,75,9.22
543,Ust-Barguzin,RU,2022-02-02 23:11:06,53.45,108.9833,-10.44,97,100,4.61
544,Myaundzha,RU,2022-02-02 23:11:07,63.0494,147.1858,-9.6,95,100,4.38
545,Cap Malheureux,MU,2022-02-02 23:11:08,-19.9842,57.6142,79.47,83,100,18.01
546,Lavrentiya,RU,2022-02-02 23:11:08,65.5833,-171.0,1.06,68,0,22.32
547,Antalaha,MG,2022-02-02 23:11:09,-14.9003,50.2788,75.16,81,100,3.94
548,Kiruna,SE,2022-02-02 23:11:09,67.8557,20.2251,0.52,85,100,0.0
549,Shelburne,CA,2022-02-02 23:06:23,44.0787,-80.2041,31.14,95,100,11.99
550,Trogir,HR,2022-02-02 23:11:11,43.5125,16.2517,46.8,42,0,6.91
551,Kormilovka,RU,2022-02-02 23:11:11,55.0026,74.1028,8.35,88,100,9.17
552,Sinnamary,GF,2022-02-02 23:12:11,5.3833,-52.95,78.37,82,67,11.97
553,Tabas,IR,2022-02-02 23:12:12,33.5959,56.9244,44.69,44,0,0.81
554,Morehead,US,2022-02-02 23:12:13,37.2711,-87.1764,51.15,93,100,10.36
555,Likasi,CD,2022-02-02 23:10:22,-10.9814,26.7333,61.66,97,100,3.2
556,Nalut,LY,2022-02-02 23:12:14,30.3333,10.85,44.62,55,1,9.98
557,Saint-Ambroise,CA,2022-02-02 23:12:15,48.5501,-71.3324,32.49,95,100,7.9
558,Noumea,NC,2022-02-02 23:12:15,-22.2763,166.4572,85.98,62,64,8.3
